[04-Dec-2017 00:53:40 UTC] PHP Notice:  Undefined index: ts in /Applications/MAMP/htdocs/wp/wp-content/themes/trvancouver/weather.php on line 440
[04-Dec-2017 00:54:17 UTC] PHP Notice:  Undefined index: ts in /Applications/MAMP/htdocs/wp/wp-content/themes/trvancouver/weather.php on line 440
[04-Dec-2017 00:54:17 UTC] PHP Notice:  Undefined index: ts in /Applications/MAMP/htdocs/wp/wp-content/themes/trvancouver/weather.php on line 441
[04-Dec-2017 00:54:17 UTC] PHP Notice:  Undefined index: ts in /Applications/MAMP/htdocs/wp/wp-content/themes/trvancouver/weather.php on line 440
[04-Dec-2017 00:54:17 UTC] PHP Notice:  Undefined index: ts in /Applications/MAMP/htdocs/wp/wp-content/themes/trvancouver/weather.php on line 441
[04-Dec-2017 00:54:17 UTC] PHP Notice:  Undefined index: ts in /Applications/MAMP/htdocs/wp/wp-content/themes/trvancouver/weather.php on line 440
[04-Dec-2017 00:54:17 UTC] PHP Notice:  Undefined index: ts in /Applications/MAMP/htdocs/wp/wp-content/themes/trvancouver/weather.php on line 441
[04-Dec-2017 00:54:17 UTC] PHP Notice:  Undefined index: ts in /Applications/MAMP/htdocs/wp/wp-content/themes/trvancouver/weather.php on line 440
[04-Dec-2017 00:54:17 UTC] PHP Notice:  Undefined index: ts in /Applications/MAMP/htdocs/wp/wp-content/themes/trvancouver/weather.php on line 441
[04-Dec-2017 00:54:17 UTC] PHP Notice:  Undefined index: ts in /Applications/MAMP/htdocs/wp/wp-content/themes/trvancouver/weather.php on line 440
[04-Dec-2017 00:54:17 UTC] PHP Notice:  Undefined index: ts in /Applications/MAMP/htdocs/wp/wp-content/themes/trvancouver/weather.php on line 441
[04-Dec-2017 00:59:57 UTC] PHP Notice:  Undefined index: dt in /Applications/MAMP/htdocs/wp/wp-content/themes/trvancouver/weather.php on line 453
[04-Dec-2017 00:59:57 UTC] PHP Notice:  Undefined index: dt in /Applications/MAMP/htdocs/wp/wp-content/themes/trvancouver/weather.php on line 453
[04-Dec-2017 00:59:57 UTC] PHP Notice:  Undefined index: dt in /Applications/MAMP/htdocs/wp/wp-content/themes/trvancouver/weather.php on line 453
[04-Dec-2017 00:59:57 UTC] PHP Notice:  Undefined index: dt in /Applications/MAMP/htdocs/wp/wp-content/themes/trvancouver/weather.php on line 453
[04-Dec-2017 00:59:57 UTC] PHP Notice:  Undefined index: dt in /Applications/MAMP/htdocs/wp/wp-content/themes/trvancouver/weather.php on line 453
[04-Dec-2017 01:02:46 UTC] PHP Notice:  Undefined variable: attr in /Applications/MAMP/htdocs/wp/wp-content/themes/trvancouver/footer.php on line 59
[04-Dec-2017 02:16:46 UTC] PHP Deprecated:  Methods with the same name as their class will not be constructors in a future version of PHP; weather_tr has a deprecated constructor in /Applications/MAMP/htdocs/wp/wp-content/themes/trvancouver/functions.php on line 80
[04-Dec-2017 02:16:46 UTC] PHP Notice:  The called constructor method for WP_Widget in weather_tr is <strong>deprecated</strong> since version 4.3.0! Use <pre>__construct()</pre> instead. in /Applications/MAMP/htdocs/wp/wp-includes/functions.php on line 3901
[04-Dec-2017 02:16:48 UTC] PHP Deprecated:  Methods with the same name as their class will not be constructors in a future version of PHP; weather_tr has a deprecated constructor in /Applications/MAMP/htdocs/wp/wp-content/themes/trvancouver/functions.php on line 80
[04-Dec-2017 02:16:48 UTC] PHP Notice:  The called constructor method for WP_Widget in weather_tr is <strong>deprecated</strong> since version 4.3.0! Use <pre>__construct()</pre> instead. in /Applications/MAMP/htdocs/wp/wp-includes/functions.php on line 3901
[04-Dec-2017 02:16:52 UTC] PHP Deprecated:  Methods with the same name as their class will not be constructors in a future version of PHP; weather_tr has a deprecated constructor in /Applications/MAMP/htdocs/wp/wp-content/themes/trvancouver/functions.php on line 80
[04-Dec-2017 02:16:52 UTC] PHP Notice:  The called constructor method for WP_Widget in weather_tr is <strong>deprecated</strong> since version 4.3.0! Use <pre>__construct()</pre> instead. in /Applications/MAMP/htdocs/wp/wp-includes/functions.php on line 3901
[04-Dec-2017 02:16:52 UTC] PHP Warning:  Cannot modify header information - headers already sent by (output started at /Applications/MAMP/htdocs/wp/wp-content/themes/trvancouver/functions.php:80) in /Applications/MAMP/htdocs/wp/wp-admin/includes/misc.php on line 1114
[04-Dec-2017 02:17:24 UTC] PHP Deprecated:  Methods with the same name as their class will not be constructors in a future version of PHP; weather_tr has a deprecated constructor in /Applications/MAMP/htdocs/wp/wp-content/themes/trvancouver/functions.php on line 80
[04-Dec-2017 02:17:24 UTC] PHP Notice:  The called constructor method for WP_Widget in weather_tr is <strong>deprecated</strong> since version 4.3.0! Use <pre>__construct()</pre> instead. in /Applications/MAMP/htdocs/wp/wp-includes/functions.php on line 3901
